TaxonomyLevel,TaxonomyValue,InstitutionId,InstitutionName,DegreeInstitutionId,DegreeInstitutionName,Total,Men,Women
Field,Physics,215,Texas A&M,300,University of Michigan,1,1,0
Field,Physics,215,Texas A&M,256,UC San Diego,1,1,0
Field,Physics,215,Texas A&M,229,UT Austin,2,2,0
Field,Physics,215,Texas A&M,96,Indiana University Bloomington,1,1,0
Field,Physics,215,Texas A&M,172,Rice,2,2,0
Field,Physics,215,Texas A&M,132,Michigan State,2,1,1
Field,Physics,215,Texas A&M,87,Harvard,3,3,0
Field,Physics,215,Texas A&M,301,University of Minnesota Twin Cities,1,1,0
Field,Physics,215,Texas A&M,273,University of Florida,1,1,0
Field,Physics,215,Texas A&M,35,Case Western Reserve,1,1,0
Field,Physics,215,Texas A&M,226,University of Tennessee,1,0,1
Field,Physics,215,Texas A&M,329,University of Rochester,2,2,0
Field,Physics,215,Texas A&M,253,UC Irvine,2,1,1
Field,Physics,215,Texas A&M,276,University of Hawaii,1,1,0
Field,Physics,215,Texas A&M,158,Oklahoma State,1,1,0
Field,Physics,215,Texas A&M,259,UC Santa Cruz,3,2,0
Field,Physics,304,University of Missouri,172,Rice,1,1,0
Field,Physics,316,UNC,28,Brown,1,1,0
Field,Physics,354,Virginia Tech,251,UC Berkeley,2,1,0
Field,Physics,354,Virginia Tech,82,Georgia Tech,1,1,0
Field,Physics,354,Virginia Tech,326,UPenn,1,1,0
Field,Physics,354,Virginia Tech,252,UC Davis,1,1,0
Field,Physics,354,Virginia Tech,123,MIT,1,1,0
Field,Physics,354,Virginia Tech,31,Caltech,1,1,0
Field,Physics,354,Virginia Tech,167,Princeton,5,4,0
Field,Physics,354,Virginia Tech,102,Johns Hopkins,1,0,0
Field,Physics,354,Virginia Tech,289,University of Maryland College Park,1,1,0
Field,Physics,354,Virginia Tech,51,Cornell,1,1,0
Field,Physics,354,Virginia Tech,263,CU Boulder,1,1,0
Field,Physics,354,Virginia Tech,256,UC San Diego,2,1,1
Field,Physics,354,Virginia Tech,229,UT Austin,1,1,0
Field,Physics,354,Virginia Tech,96,Indiana University Bloomington,1,0,1
Field,Physics,354,Virginia Tech,254,UCLA,1,1,0
Field,Physics,354,Virginia Tech,368,Yale,1,0,0
Field,Physics,354,Virginia Tech,24,Boston University,1,1,0
Field,Physics,354,Virginia Tech,163,Penn State,1,1,0
Field,Physics,354,Virginia Tech,210,Syracuse,1,0,1
Field,Physics,354,Virginia Tech,202,University at Albany (SUNY),1,0,0
Field,Physics,354,Virginia Tech,36,Catholic University of America,1,0,1
Field,Physics,354,Virginia Tech,26,Brandeis,1,1,0
Field,Physics,354,Virginia Tech,324,University of Oklahoma,1,0,1
Field,Physics,12,Arizona State,347,University of Wisconsin-Madison,2,2,0
Field,Physics,12,Arizona State,198,Stanford,2,2,0
Field,Physics,12,Arizona State,261,University of Chicago,1,1,0
Field,Physics,12,Arizona State,51,Cornell,2,1,1
Field,Physics,12,Arizona State,258,UC Santa Barbara,1,1,0
Field,Physics,12,Arizona State,254,UCLA,1,1,0
Field,Physics,12,Arizona State,12,Arizona State,5,3,1
Field,Physics,12,Arizona State,163,Penn State,2,2,0
Field,Physics,12,Arizona State,167,Princeton,2,2,0
Field,Physics,12,Arizona State,48,Colorado State,1,1,0
Field,Physics,12,Arizona State,123,MIT,3,2,0
Field,Physics,12,Arizona State,368,Yale,1,1,0
Field,Physics,12,Arizona State,280,University of Illinois Urbana-Champaign,2,2,0
Field,Physics,12,Arizona State,168,Purdue,1,1,0
Field,Physics,12,Arizona State,31,Caltech,1,1,0
Field,Physics,12,Arizona State,156,Ohio State University,1,1,0
Field,Physics,12,Arizona State,251,UC Berkeley,1,1,0
Field,Physics,12,Arizona State,102,Johns Hopkins,1,0,0
Field,Physics,12,Arizona State,237,Tufts,1,1,0
Field,Physics,12,Arizona State,358,Washington University St. Louis,1,1,0
Field,Physics,12,Arizona State,300,University of Michigan,1,0,1
Field,Physics,12,Arizona State,172,Rice,1,1,0
Field,Physics,12,Arizona State,329,University of Rochester,1,1,0
Field,Physics,12,Arizona State,49,Columbia,1,1,0
Field,Physics,12,Arizona State,157,Ohio University,1,1,0
Field,Physics,12,Arizona State,28,Brown,1,1,0
Field,Physics,308,University of Nebraska-Lincoln,153,Northwestern,2,1,1
Field,Physics,308,University of Nebraska-Lincoln,308,University of Nebraska-Lincoln,6,5,0
Field,Physics,308,University of Nebraska-Lincoln,300,University of Michigan,1,0,0
Field,Physics,308,University of Nebraska-Lincoln,324,University of Oklahoma,1,1,0
Field,Physics,308,University of Nebraska-Lincoln,347,University of Wisconsin-Madison,1,0,0
Field,Physics,308,University of Nebraska-Lincoln,31,Caltech,1,1,0
Field,Physics,308,University of Nebraska-Lincoln,102,Johns Hopkins,1,1,0
Field,Physics,308,University of Nebraska-Lincoln,261,University of Chicago,2,2,0
Field,Physics,308,University of Nebraska-Lincoln,51,Cornell,1,1,0
Field,Physics,308,University of Nebraska-Lincoln,256,UC San Diego,1,1,0
Field,Physics,36,Catholic University of America,256,UC San Diego,1,1,0
Field,Physics,308,University of Nebraska-Lincoln,229,UT Austin,1,1,0
Field,Physics,308,University of Nebraska-Lincoln,132,Michigan State,2,1,1
Field,Physics,308,University of Nebraska-Lincoln,254,UCLA,1,1,0
Field,Physics,308,University of Nebraska-Lincoln,368,Yale,1,0,1
Field,Physics,308,University of Nebraska-Lincoln,82,Georgia Tech,1,1,0
Field,Physics,308,University of Nebraska-Lincoln,282,University of Kansas,1,1,0
Field,Physics,308,University of Nebraska-Lincoln,335,University of Southern California,1,1,0
Field,Physics,105,Lehigh,156,Ohio State University,1,1,0
Field,Physics,105,Lehigh,49,Columbia,2,2,0
Field,Physics,105,Lehigh,326,UPenn,2,2,0
Field,Physics,105,Lehigh,252,UC Davis,1,0,1
Field,Physics,105,Lehigh,123,MIT,2,2,0
Field,Physics,105,Lehigh,346,UW,1,0,1
Field,Physics,105,Lehigh,198,Stanford,1,1,0
Field,Physics,105,Lehigh,343,University of Utah,1,1,0
Field,Physics,105,Lehigh,263,CU Boulder,1,1,0
Field,Physics,105,Lehigh,300,University of Michigan,1,0,0
Field,Physics,105,Lehigh,229,UT Austin,1,1,0
Field,Physics,105,Lehigh,172,Rice,1,0,0
Field,Physics,105,Lehigh,254,UCLA,1,0,0
Field,Physics,105,Lehigh,267,UConn,1,1,0
Field,Physics,105,Lehigh,368,Yale,1,1,0
Field,Physics,105,Lehigh,83,Georgia State,1,0,1
Field,Physics,105,Lehigh,329,University of Rochester,1,1,0
Field,Physics,105,Lehigh,109,LSU,1,0,0
Field,Physics,132,Michigan State,251,UC Berkeley,5,4,0
Field,Physics,132,Michigan State,87,Harvard,3,2,1
Field,Physics,132,Michigan State,205,SUNY Stony Brook,4,2,0
Field,Physics,132,Michigan State,281,University of Iowa,1,1,0
Field,Physics,132,Michigan State,346,UW,2,1,0
Field,Physics,132,Michigan State,300,University of Michigan,3,1,0
Field,Physics,132,Michigan State,280,University of Illinois Urbana-Champaign,3,3,0
Field,Physics,132,Michigan State,123,MIT,4,4,0
Field,Physics,132,Michigan State,167,Princeton,2,2,0
Field,Physics,132,Michigan State,153,Northwestern,1,1,0
Field,Physics,132,Michigan State,73,Florida State,1,1,0
Field,Physics,132,Michigan State,102,Johns Hopkins,1,1,0
Field,Physics,132,Michigan State,261,University of Chicago,1,1,0
Field,Physics,132,Michigan State,51,Cornell,2,1,1
Field,Physics,132,Michigan State,362,West Virginia,1,0,1
Field,Physics,132,Michigan State,263,CU Boulder,2,1,1
Field,Physics,132,Michigan State,345,University of Virginia,1,1,0
Field,Physics,132,Michigan State,229,UT Austin,4,3,1
Field,Physics,132,Michigan State,96,Indiana University Bloomington,1,0,0
Field,Physics,132,Michigan State,132,Michigan State,4,3,1
Field,Physics,323,University of Notre Dame,87,Harvard,3,3,0
Field,Physics,132,Michigan State,301,University of Minnesota Twin Cities,2,2,0
Field,Physics,347,University of Wisconsin-Madison,301,University of Minnesota Twin Cities,1,1,0
Field,Physics,132,Michigan State,368,Yale,2,2,0
Field,Physics,132,Michigan State,329,University of Rochester,3,2,1
Field,Physics,132,Michigan State,247,University of Arizona,1,1,0
Field,Physics,132,Michigan State,49,Columbia,2,1,0
Field,Physics,132,Michigan State,82,Georgia Tech,1,1,0
Field,Physics,132,Michigan State,255,UC Riverside,1,0,0
Field,Physics,132,Michigan State,351,Vanderbilt,1,1,0
Field,Physics,132,Michigan State,34,Carnegie Mellon,1,1,0
Field,Physics,132,Michigan State,259,UC Santa Cruz,3,3,0
Field,Physics,132,Michigan State,359,Wayne State,1,1,0
Field,Physics,79,George Mason,205,SUNY Stony Brook,1,1,0
Field,Physics,79,George Mason,215,Texas A&M,1,1,0
Field,Physics,79,George Mason,36,Catholic University of America,1,1,0
Field,Physics,79,George Mason,168,Purdue,1,1,0
Field,Physics,79,George Mason,326,UPenn,1,1,0
Field,Physics,79,George Mason,123,MIT,1,1,0
Field,Physics,79,George Mason,198,Stanford,1,1,0
Field,Physics,79,George Mason,31,Caltech,2,2,0
Field,Physics,79,George Mason,167,Princeton,2,1,1
Field,Physics,79,George Mason,153,Northwestern,1,0,0
Field,Physics,79,George Mason,80,George Washington,1,0,0
Field,Physics,79,George Mason,289,University of Maryland College Park,7,4,1
Field,Physics,79,George Mason,261,University of Chicago,1,1,0
Field,Physics,79,George Mason,51,Cornell,1,0,1
Field,Physics,79,George Mason,263,CU Boulder,1,1,0
Field,Physics,79,George Mason,281,University of Iowa,1,1,0
Field,Physics,79,George Mason,229,UT Austin,1,1,0
Field,Physics,79,George Mason,96,Indiana University Bloomington,1,0,0
Field,Physics,79,George Mason,79,George Mason,7,4,1
Field,Physics,79,George Mason,132,Michigan State,2,1,0
Field,Physics,79,George Mason,87,Harvard,1,1,0
Field,Physics,79,George Mason,254,UCLA,2,2,0
Field,Physics,79,George Mason,226,University of Tennessee,1,0,0
Field,Physics,79,George Mason,83,Georgia State,1,1,0
Field,Physics,79,George Mason,329,University of Rochester,2,1,0
Field,Physics,79,George Mason,49,Columbia,3,1,1
Field,Physics,79,George Mason,327,University of Pittsburgh,2,2,0
Field,Physics,79,George Mason,282,University of Kansas,1,0,0
Field,Physics,79,George Mason,293,UMass Amherst,1,0,1
Field,Physics,79,George Mason,8,American,1,1,0
Field,Physics,79,George Mason,46,William & Mary,1,1,0
Field,Physics,137,Montana State,87,Harvard,3,3,0
Field,Physics,137,Montana State,313,University of New Hampshire,1,1,0
Field,Physics,137,Montana State,49,Columbia,1,0,1
Field,Physics,137,Montana State,280,University of Illinois Urbana-Champaign,2,2,0
Field,Physics,137,Montana State,123,MIT,1,1,0
Field,Physics,137,Montana State,198,Stanford,1,1,0
Field,Physics,137,Montana State,153,Northwestern,1,1,0
Field,Physics,137,Montana State,343,University of Utah,1,1,0
Field,Physics,137,Montana State,99,Iowa State,1,1,0
Field,Physics,137,Montana State,251,UC Berkeley,1,1,0
Field,Physics,137,Montana State,289,University of Maryland College Park,2,1,1
Field,Physics,137,Montana State,51,Cornell,1,0,1
Field,Physics,137,Montana State,263,CU Boulder,1,1,0
Field,Physics,137,Montana State,256,UC San Diego,1,1,0
Field,Physics,137,Montana State,345,University of Virginia,2,1,1
Field,Physics,137,Montana State,368,Yale,1,1,0
Field,Physics,137,Montana State,238,Tulane,1,0,0
Field,Physics,137,Montana State,270,University of Delaware,1,1,0
Field,Physics,137,Montana State,137,Montana State,1,0,1
Field,Physics,204,University at Buffalo (SUNY),270,University of Delaware,1,1,0
Field,Physics,102,Johns Hopkins,123,MIT,2,2,0
Field,Physics,102,Johns Hopkins,346,UW,2,2,0
Field,Physics,102,Johns Hopkins,167,Princeton,4,3,1
Field,Physics,102,Johns Hopkins,251,UC Berkeley,3,2,1
Field,Physics,102,Johns Hopkins,289,University of Maryland College Park,1,1,0
Field,Physics,102,Johns Hopkins,263,CU Boulder,1,1,0
Field,Physics,102,Johns Hopkins,258,UC Santa Barbara,1,1,0
Field,Physics,102,Johns Hopkins,300,University of Michigan,1,1,0
Field,Physics,102,Johns Hopkins,256,UC San Diego,1,0,0
Field,Physics,102,Johns Hopkins,87,Harvard,3,3,0
Field,Physics,102,Johns Hopkins,301,University of Minnesota Twin Cities,2,1,1
Field,Physics,102,Johns Hopkins,368,Yale,1,0,0
Field,Physics,102,Johns Hopkins,247,University of Arizona,1,1,0
Field,Physics,102,Johns Hopkins,49,Columbia,2,2,0
Field,Physics,102,Johns Hopkins,34,Carnegie Mellon,1,1,0
Field,Physics,102,Johns Hopkins,259,UC Santa Cruz,1,1,0
Field,Physics,343,University of Utah,251,UC Berkeley,3,3,0
Field,Physics,273,University of Florida,280,University of Illinois Urbana-Champaign,2,2,0
Field,Physics,273,University of Florida,326,UPenn,1,1,0
Field,Physics,273,University of Florida,198,Stanford,3,3,0
Field,Physics,273,University of Florida,167,Princeton,5,3,0
Field,Physics,273,University of Florida,153,Northwestern,4,3,1
Field,Physics,273,University of Florida,251,UC Berkeley,2,2,0
Field,Physics,273,University of Florida,261,University of Chicago,2,1,0
Field,Physics,273,University of Florida,256,UC San Diego,2,2,0
Field,Physics,273,University of Florida,87,Harvard,3,2,1
Field,Physics,273,University of Florida,267,UConn,1,1,0
Field,Physics,273,University of Florida,368,Yale,1,1,0
Field,Physics,273,University of Florida,210,Syracuse,1,1,0
Field,Physics,273,University of Florida,313,University of New Hampshire,1,1,0
Field,Physics,335,University of Southern California,31,Caltech,3,1,1
Field,Physics,274,University of Georgia,280,University of Illinois Urbana-Champaign,1,1,0
Field,Physics,273,University of Florida,347,University of Wisconsin-Madison,1,1,0
Field,Physics,273,University of Florida,123,MIT,2,2,0
Field,Physics,73,Florida State,123,MIT,1,1,0
Field,Physics,273,University of Florida,212,Temple,1,1,0
Field,Physics,273,University of Florida,102,Johns Hopkins,4,3,1
Field,Physics,273,University of Florida,358,Washington University St. Louis,1,1,0
Field,Physics,273,University of Florida,300,University of Michigan,1,0,1
Field,Physics,273,University of Florida,254,UCLA,1,1,0
Field,Physics,273,University of Florida,49,Columbia,2,1,0
Field,Physics,273,University of Florida,26,Brandeis,1,0,1
Field,Physics,255,UC Riverside,205,SUNY Stony Brook,1,1,0
Field,Physics,70,Florida Atlantic,368,Yale,1,0,0
Field,Physics,70,Florida Atlantic,247,University of Arizona,1,0,1
Field,Physics,226,University of Tennessee,205,SUNY Stony Brook,2,2,0
Field,Physics,172,Rice,304,University of Missouri,1,0,0
Field,Physics,123,MIT,123,MIT,33,27,4
Field,Physics,226,University of Tennessee,28,Brown,1,1,0
Field,Physics,226,University of Tennessee,87,Harvard,4,4,0
Field,Physics,226,University of Tennessee,226,University of Tennessee,3,1,0
Field,Physics,226,University of Tennessee,324,University of Oklahoma,1,1,0
Field,Physics,226,University of Tennessee,252,UC Davis,1,1,0
Field,Physics,226,University of Tennessee,123,MIT,1,1,0
Field,Physics,226,University of Tennessee,31,Caltech,1,1,0
Field,Physics,226,University of Tennessee,156,Ohio State University,1,1,0
Field,Physics,226,University of Tennessee,171,Rensselaer Polytechnic Institute,1,1,0
Field,Physics,226,University of Tennessee,251,UC Berkeley,2,0,0
Field,Physics,226,University of Tennessee,289,University of Maryland College Park,1,1,0
Field,Physics,226,University of Tennessee,345,University of Virginia,1,0,1
Field,Physics,226,University of Tennessee,229,UT Austin,2,1,0
Field,Physics,226,University of Tennessee,368,Yale,3,2,1
Field,Physics,226,University of Tennessee,163,Penn State,1,0,0
Field,Physics,226,University of Tennessee,177,Rutgers - New Brunswick,2,2,0
Field,Physics,226,University of Tennessee,60,Duke,1,1,0
Field,Physics,226,University of Tennessee,325,University of Oregon,2,1,1
Field,Physics,226,University of Tennessee,351,Vanderbilt,2,1,1
Field,Physics,226,University of Tennessee,293,UMass Amherst,1,1,0
Field,Physics,226,University of Tennessee,359,Wayne State,1,0,1
Field,Physics,226,University of Tennessee,143,New Mexico State,1,0,1
Field,Physics,226,University of Tennessee,44,Clemson,1,1,0
Field,Physics,226,University of Tennessee,250,University of Arkansas,1,0,0
Field,Physics,267,UConn,49,Columbia,2,1,0
Field,Physics,267,UConn,354,Virginia Tech,1,1,0
Field,Physics,267,UConn,326,UPenn,1,1,0
Field,Physics,267,UConn,347,University of Wisconsin-Madison,1,1,0
Field,Physics,267,UConn,123,MIT,4,3,0
Field,Physics,267,UConn,198,Stanford,1,1,0
Field,Physics,267,UConn,304,University of Missouri,1,1,0
Field,Physics,267,UConn,51,Cornell,3,2,1
Field,Physics,267,UConn,205,SUNY Stony Brook,2,2,0
Field,Physics,267,UConn,263,CU Boulder,1,0,1
Field,Physics,267,UConn,345,University of Virginia,1,0,1
Field,Physics,267,UConn,87,Harvard,3,3,0
Field,Physics,267,UConn,368,Yale,1,0,1
Field,Physics,267,UConn,163,Penn State,1,1,0
Field,Physics,267,UConn,247,University of Arizona,3,3,0
Field,Physics,267,UConn,276,University of Hawaii,1,1,0
Field,Physics,267,UConn,279,University of Illinois Chicago,1,1,0
Field,Physics,267,UConn,259,UC Santa Cruz,1,1,0
Field,Physics,148,North Carolina State,254,UCLA,2,2,0
Field,Physics,148,North Carolina State,148,North Carolina State,3,2,0
Field,Physics,148,North Carolina State,204,University at Buffalo (SUNY),1,1,0
Field,Physics,148,North Carolina State,132,Michigan State,1,1,0
Field,Physics,148,North Carolina State,73,Florida State,2,2,0
Field,Physics,148,North Carolina State,263,CU Boulder,1,1,0
Field,Physics,148,North Carolina State,325,University of Oregon,2,1,1
Field,Physics,148,North Carolina State,326,UPenn,2,2,0
Field,Physics,148,North Carolina State,280,University of Illinois Urbana-Champaign,2,2,0
Field,Physics,148,North Carolina State,123,MIT,2,2,0
Field,Physics,148,North Carolina State,346,UW,3,2,1
Field,Physics,148,North Carolina State,198,Stanford,2,1,1
Field,Physics,148,North Carolina State,167,Princeton,1,0,1
Field,Physics,148,North Carolina State,156,Ohio State University,1,1,0
Field,Physics,148,North Carolina State,212,Temple,1,1,0
Field,Physics,148,North Carolina State,251,UC Berkeley,1,1,0
Field,Physics,148,North Carolina State,289,University of Maryland College Park,1,1,0
Field,Physics,148,North Carolina State,261,University of Chicago,2,2,0
Field,Physics,148,North Carolina State,51,Cornell,2,1,1
Field,Physics,148,North Carolina State,205,SUNY Stony Brook,1,1,0
Field,Physics,148,North Carolina State,281,University of Iowa,1,1,0
Field,Physics,148,North Carolina State,300,University of Michigan,1,0,0
Field,Physics,148,North Carolina State,256,UC San Diego,1,0,1
Field,Physics,148,North Carolina State,229,UT Austin,1,1,0
Field,Physics,148,North Carolina State,96,Indiana University Bloomington,1,1,0
Field,Physics,148,North Carolina State,87,Harvard,1,1,0
Field,Physics,148,North Carolina State,273,University of Florida,1,1,0
Field,Physics,148,North Carolina State,316,UNC,2,1,0
Field,Physics,148,North Carolina State,12,Arizona State,2,1,1
Field,Physics,148,North Carolina State,60,Duke,2,2,0
Field,Physics,148,North Carolina State,36,Catholic University of America,1,1,0
Field,Physics,148,North Carolina State,28,Brown,1,1,0
Field,Physics,148,North Carolina State,44,Clemson,1,1,0
Field,Physics,109,LSU,358,Washington University St. Louis,1,1,0
Field,Physics,109,LSU,280,University of Illinois Urbana-Champaign,1,1,0
Field,Physics,109,LSU,326,UPenn,1,1,0
Field,Physics,109,LSU,347,University of Wisconsin-Madison,2,2,0
Field,Physics,109,LSU,123,MIT,3,3,0
Field,Physics,109,LSU,198,Stanford,1,0,1
Field,Physics,109,LSU,73,Florida State,1,1,0
Field,Physics,109,LSU,99,Iowa State,1,1,0
Field,Physics,109,LSU,156,Ohio State University,1,0,0
Field,Physics,109,LSU,289,University of Maryland College Park,1,1,0
Field,Physics,109,LSU,261,University of Chicago,4,2,0
Field,Physics,109,LSU,51,Cornell,2,2,0
Field,Physics,109,LSU,263,CU Boulder,1,1,0
Field,Physics,109,LSU,258,UC Santa Barbara,1,1,0
Field,Physics,109,LSU,215,Texas A&M,2,1,0
Field,Physics,109,LSU,229,UT Austin,1,1,0
Field,Physics,109,LSU,172,Rice,1,1,0
Field,Physics,109,LSU,226,University of Tennessee,1,0,0
Field,Physics,109,LSU,368,Yale,2,1,1
Field,Physics,109,LSU,210,Syracuse,2,0,1
Field,Physics,109,LSU,323,University of Notre Dame,1,1,0
Field,Physics,109,LSU,83,Georgia State,1,0,1
Field,Physics,109,LSU,177,Rutgers - New Brunswick,2,1,1
Field,Physics,109,LSU,329,University of Rochester,1,1,0
Field,Physics,109,LSU,247,University of Arizona,1,1,0
Field,Physics,109,LSU,316,UNC,1,1,0
Field,Physics,109,LSU,327,University of Pittsburgh,1,1,0
Field,Physics,109,LSU,28,Brown,1,1,0
Field,Physics,109,LSU,335,University of Southern California,1,1,0
Field,Physics,109,LSU,238,Tulane,1,1,0
Field,Physics,109,LSU,109,LSU,3,2,1
Field,Physics,109,LSU,34,Carnegie Mellon,1,0,0
Field,Physics,109,LSU,259,UC Santa Cruz,1,1,0
Field,Physics,210,Syracuse,258,UC Santa Barbara,3,1,2
Field,Physics,205,SUNY Stony Brook,210,Syracuse,1,1,0
Field,Physics,293,UMass Amherst,280,University of Illinois Urbana-Champaign,1,1,0
Field,Physics,293,UMass Amherst,326,UPenn,1,1,0
Field,Physics,293,UMass Amherst,123,MIT,4,4,0
Field,Physics,293,UMass Amherst,198,Stanford,3,3,0
Field,Physics,293,UMass Amherst,167,Princeton,2,1,1
Field,Physics,293,UMass Amherst,237,Tufts,1,1,0
Field,Physics,293,UMass Amherst,261,University of Chicago,1,1,0
Field,Physics,293,UMass Amherst,51,Cornell,2,1,0
Field,Physics,293,UMass Amherst,205,SUNY Stony Brook,1,1,0
Field,Physics,293,UMass Amherst,263,CU Boulder,1,1,0
Field,Physics,293,UMass Amherst,258,UC Santa Barbara,1,0,1
Field,Physics,293,UMass Amherst,96,Indiana University Bloomington,1,0,0
Field,Physics,293,UMass Amherst,301,University of Minnesota Twin Cities,1,1,0
Field,Physics,293,UMass Amherst,177,Rutgers - New Brunswick,1,1,0
Field,Physics,293,UMass Amherst,49,Columbia,1,0,0
Field,Physics,293,UMass Amherst,293,UMass Amherst,1,1,0
Field,Physics,293,UMass Amherst,104,Kent State,1,0,0
Field,Physics,311,"University of Nevada, Las Vegas",252,UC Davis,2,1,1
Field,Physics,311,"University of Nevada, Las Vegas",280,University of Illinois Urbana-Champaign,1,0,0
Field,Physics,311,"University of Nevada, Las Vegas",123,MIT,1,1,0
Field,Physics,311,"University of Nevada, Las Vegas",358,Washington University St. Louis,1,1,0
Field,Physics,311,"University of Nevada, Las Vegas",205,SUNY Stony Brook,2,2,0
Field,Physics,311,"University of Nevada, Las Vegas",263,CU Boulder,1,1,0
Field,Physics,311,"University of Nevada, Las Vegas",300,University of Michigan,2,1,1
Field,Physics,311,"University of Nevada, Las Vegas",87,Harvard,1,1,0
Field,Physics,311,"University of Nevada, Las Vegas",301,University of Minnesota Twin Cities,1,0,0
Field,Physics,311,"University of Nevada, Las Vegas",49,Columbia,1,1,0
Field,Physics,311,"University of Nevada, Las Vegas",12,Arizona State,1,1,0
Field,Physics,311,"University of Nevada, Las Vegas",60,Duke,1,1,0
Field,Physics,311,"University of Nevada, Las Vegas",204,University at Buffalo (SUNY),1,1,0
Field,Physics,311,"University of Nevada, Las Vegas",312,"University of Nevada, Reno",1,1,0
Field,Physics,311,"University of Nevada, Las Vegas",346,UW,1,1,0
Field,Physics,81,Georgetown,102,Johns Hopkins,1,1,0
Field,Physics,368,Yale,167,Princeton,1,1,0
Field,Physics,252,UC Davis,280,University of Illinois Urbana-Champaign,1,1,0
Field,Physics,252,UC Davis,326,UPenn,2,2,0
Field,Physics,252,UC Davis,347,University of Wisconsin-Madison,1,0,0
Field,Physics,252,UC Davis,123,MIT,1,1,0
Field,Physics,252,UC Davis,198,Stanford,3,1,2
Field,Physics,252,UC Davis,31,Caltech,2,2,0
Field,Physics,252,UC Davis,167,Princeton,4,3,1
Field,Physics,252,UC Davis,251,UC Berkeley,7,4,2
Field,Physics,252,UC Davis,261,University of Chicago,4,3,0
Field,Physics,252,UC Davis,51,Cornell,2,2,0
Field,Physics,252,UC Davis,205,SUNY Stony Brook,2,2,0
Field,Physics,252,UC Davis,258,UC Santa Barbara,2,1,1
Field,Physics,252,UC Davis,229,UT Austin,1,1,0
Field,Physics,252,UC Davis,132,Michigan State,1,1,0
Field,Physics,252,UC Davis,301,University of Minnesota Twin Cities,1,1,0
Field,Physics,252,UC Davis,368,Yale,1,1,0
Field,Physics,252,UC Davis,24,Boston University,1,1,0
Field,Physics,252,UC Davis,329,University of Rochester,1,1,0
Field,Physics,252,UC Davis,247,University of Arizona,1,1,0
Field,Physics,252,UC Davis,327,University of Pittsburgh,1,1,0
Field,Physics,252,UC Davis,276,University of Hawaii,1,1,0
Field,Physics,252,UC Davis,259,UC Santa Cruz,1,1,0
Field,Physics,252,UC Davis,146,NYU,1,1,0
Field,Physics,252,UC Davis,289,University of Maryland College Park,1,1,0
Field,Physics,252,UC Davis,256,UC San Diego,1,1,0
Field,Physics,150,Northeastern,167,Princeton,1,1,0
Field,Physics,172,Rice,31,Caltech,3,2,0
Field,Physics,172,Rice,198,Stanford,4,3,0
Field,Physics,172,Rice,281,University of Iowa,1,0,1
Field,Physics,172,Rice,204,University at Buffalo (SUNY),1,1,0
Field,Physics,172,Rice,51,Cornell,4,3,0
Field,Physics,172,Rice,251,UC Berkeley,3,2,0
Field,Physics,256,UC San Diego,31,Caltech,6,6,0
Field,Physics,172,Rice,172,Rice,5,4,1
Field,Physics,172,Rice,87,Harvard,2,1,0
Field,Physics,172,Rice,350,Utah State,1,1,0
Field,Physics,172,Rice,280,University of Illinois Urbana-Champaign,1,0,1
Field,Physics,172,Rice,326,UPenn,1,1,0
Field,Physics,172,Rice,347,University of Wisconsin-Madison,2,2,0
Field,Physics,172,Rice,123,MIT,3,2,0
Field,Physics,172,Rice,167,Princeton,1,1,0
Field,Physics,172,Rice,358,Washington University St. Louis,1,1,0
Field,Physics,172,Rice,261,University of Chicago,2,2,0
Field,Physics,172,Rice,258,UC Santa Barbara,1,1,0
Field,Physics,172,Rice,96,Indiana University Bloomington,1,0,1
Field,Physics,172,Rice,329,University of Rochester,1,0,0
Field,Physics,172,Rice,247,University of Arizona,1,1,0
Field,Physics,48,Colorado State,198,Stanford,3,1,0
Field,Physics,48,Colorado State,168,Purdue,1,1,0
Field,Physics,48,Colorado State,123,MIT,2,2,0
Field,Physics,48,Colorado State,346,UW,1,1,0
Field,Physics,48,Colorado State,31,Caltech,1,1,0
Field,Physics,48,Colorado State,167,Princeton,1,1,0
Field,Physics,48,Colorado State,156,Ohio State University,1,1,0
Field,Physics,48,Colorado State,171,Rensselaer Polytechnic Institute,1,0,1
Field,Physics,48,Colorado State,289,University of Maryland College Park,1,1,0
Field,Physics,48,Colorado State,358,Washington University St. Louis,1,1,0
Field,Physics,48,Colorado State,261,University of Chicago,1,1,0
Field,Physics,48,Colorado State,51,Cornell,5,5,0
Field,Physics,48,Colorado State,263,CU Boulder,2,1,0
Field,Physics,48,Colorado State,87,Harvard,1,1,0
Field,Physics,48,Colorado State,226,University of Tennessee,1,0,0
Field,Physics,48,Colorado State,48,Colorado State,1,1,0
Field,Physics,48,Colorado State,253,UC Irvine,1,1,0
Field,Physics,368,Yale,280,University of Illinois Urbana-Champaign,1,1,0
Field,Physics,368,Yale,251,UC Berkeley,3,2,0
Field,Physics,368,Yale,258,UC Santa Barbara,1,1,0
Field,Physics,368,Yale,87,Harvard,1,1,0
Field,Physics,368,Yale,123,MIT,1,1,0
Field,Physics,368,Yale,346,UW,3,2,1
Field,Physics,368,Yale,198,Stanford,1,0,0
Field,Physics,368,Yale,31,Caltech,2,2,0
Field,Physics,261,University of Chicago,251,UC Berkeley,2,2,0
Field,Physics,368,Yale,102,Johns Hopkins,1,0,0
